ASCII,label
shankhalakshana,1
shankhalikaa,1
shankhalikhita,1
shankhalikhitapriya,1
shankhalikhitasmriti,1
shankhamaalinii,1
shankhamauktika,1
shankhamekhala,1
shankhamitra,1
shankhamudraa,1
shankhamukha,1
shankhamuktaa,1
shankhamuula,1
shankhana,1
shankhanaabha,1
shankhanaabhi,1
shankhanaabhii,1
shankhanaamnii,1
shankhanaarii,1
shankhanaka,1
shankhanakha,1
shankhanuupurinii,1
shankhapaa,1
shankhapaada,1
shankhapaala,1
shankhapaani,1
shankhapaatra,1
shankhapad,1
shankhapada,1
shankhapinda,1
shankhapotalin,1
shankhapradeshah,1
shankhapranaada,1
shankhaprastha,1
shankhapravara,1
shankhapura,1
shankhapushpii,1
shankhapushpiishrita,1
shankhapushpikaa,1
shankhar,1
shankharaaj,1
shankharaaja,1
shankharaavita,1
shankharoman,1
shankhashiirsha,1
shankhashilaa,1
shankhashiras,1
shankhashriidhara,1
shankhashuktikaa,1
shankhasmriti,1
shankhasnaana,1
shankhasvana,1
shankhasvara,1
shankhatiirtha,1
shankhav,1
shankhavalaya,1
shankhavat,1
shankhavatiirasa,1
shankhavisha,1
shankhayuuthikaa,1
shankhika,1
shankhikaa,1
shankhila,1
shankhin,1
shankhinii,1
shankhiniiphala,1
shankhiniivaasa,1
shankhodaka,1
shankhoddhaara,1
shankhoddhaaramaahaatmya,1
shankiih,1
shankila,1
shankin,1
shankishthaas,1
shankishyate,1
shankita,1
shankitaa,1
shankitadrishti,1
shankitamanas,1
shankitavarnaka,1
shankitavya,1
shankithaah,1
shankithaas,1
shankitum,1
shankoca,1
shankoci,1
shanku,1
shankucchaayaa,1
shankuci,1
shankudhaana,1
shankujiivaa,1
shankuka,1
shankukarna,1
shankukarnamukha,1
shankukarneshvara,1
shankukarnin,1
shankulaa,1
shankulaakhanda,1
shankumat,1
shankumatii,1
shankumukha,1
shankumuulii,1
shankupatha,1
shankuphalaa,1
shankuphalikaa,1
shankuphanin,1
shankupuccha,1
shankura,1
shankushiras,1
shankushravana,1
shankushtha,1
shankut,1
shankutala,1
shankutaru,1
shankuukarna,1
shankuvicaara,1
shankuvriksha,1
shankya,1
shankyate,1
shanmaasa,1
shanmaasaabhyantare,1
shanmaasaat,1
shanmaasamaryaadayaa,1
shanmaasan,1
shanmaasanicaya,1
shanmaasii,1
shanmaasika,1
shanmaasya,1
shanmaatra,1
shanmaaya,1
shanmatasthaapaka,1
shanmayuukha,1
shanmuhuurtii,1
shanmukha,1
shanmukhaa,1
shanmukhaagraja,1
shanmukhakumaara,1
shanmukhalakshana,1
shanmukhavrittinighantu,1
shanmukhii,1
shann,1
shanna,1
shannaabhi,1
shannaabhika,1
shannaadiicakra,1
shannaalika,1
shannaam,1
shannagarii,1
shannagarika,1
shannamala,1
shannavata,1
shannavati,1
shannavatishraaddhanirnaya,1
shannavatishraaddhaprayoga,1
shannavatitama,1
shannidhana,1
shannivartanii,1
shanotsaaha,1
shanta,1
shantaacii,1
shantama,1
shantanu,1
shantha,1
shanti,1
shantiva,1
shantu,1
shantva,1
shanyashtaka,1
shap,1
shapa,1
shapaada,1
shapana,1
shapanatara,1
shapatha,1
shapathajambhana,1
shapathakarana,1
shapatham,1
shapathapattra,1
shapathapuurvakam,1
shapathay,1
shapathayaavana,1
shapathayopana,1
shapatheyya,1
shapathiiya,1
shapathottaram,1
shapathya,1
shapati,1
shapha,1
shaphaaksha,1
shaphaaruj,1
shaphacyuta,1
shaphagraha,1
shaphara,1
shapharaadhipa,1
shaphararuupa,1
shaphari,1
shapharii,1
shaphariiya,1
shapharuka,1
shaphashas,1
shaphavat,1
shaphoru,1
shapishye,1
shapita,1
shapitum,1
shapitvaa,1
shapkaroti,1
shapoluk,1
shapsyati,1
shapta,1
shaptaa,1
shaptavat,1
shaptri,1
shaptum,1
shaptvaa,1
shapur,1
shapva,1
shapya,1
shapyati,1
shar,1
shara,1
sharaabhighaatita,1
sharaabhyaasa,1
sharaadaana,1
sharaadi,1
sharaaghaata,1
sharaagni,1
sharaagniparimaana,1
sharaagrya,1
sharaahata,1
sharaajima,1
sharaaka,1
sharaakshepa,1
sharaali,1
sharaalii,1
sharaalikaa,1
sharaanga,1
sharaanjima,1
sharaankushavyaakhyaa,1
sharaarcis,1
sharaari,1
sharaarii,1
sharaariimukhii,1
sharaarimukhashastram,1
sharaaropa,1
sharaaru,1
sharaaryaasya,1
sharaasa,1
sharaasaara,1
sharaasana,1
sharaasanadhara,1
sharaasanajyaa,1
sharaasanavid,1
sharaasanin,1
sharaashani,1
sharaashari,1
sharaashraya,1
sharaasya,1
sharaati,1
sharaatikaa,1
sharaatra,1
sharaava,1
sharaavaapa,1
sharaavah,1
sharaavaka,1
sharaavakurda,1
sharaavara,1
sharaavarana,1
sharaavasampaata,1
sharaavatii,1
sharaavikaa,1
sharaavikaa_pramehapidakaa,1
sharaavin,1
sharaaya,1
sharaayudha,1
sharabandha,1
sharabarhis,1
sharabha,1
sharabhaa,1
sharabhaananaa,1
sharabhaarcaapaarijaata,1
sharabhaarcanacandrikaa,1
sharabhaarcanapaddhati,1
sharabhaashtaka,1
sharabhahridaya,1
sharabhakalpatantra,1
sharabhakavaca,1
sharabhaketu,1
sharabhaliila,1
sharabhaliilaakathaa,1
sharabhamaalaamantra,1
sharabhamantra,1
sharabhanga,1
sharabhapaddhati,1
sharabhapakshiraajaprakarana,1
sharabharaajavilaasa,1
sharabhasahasranaaman,1
sharabhastotra,1
sharabhataa,1
sharabhavidhaana,1
sharabheda,1
sharabheshvarakavaca,1
sharabhoji,1
sharabhojiraajacaritra,1
sharabhopanishad,1
sharabhrishti,1
sharabhuu,1
sharac,1
sharaccandra,1
sharaccandraaya,1
sharaccandrikaa,1
sharacchaali,1
sharacchashadhara,1
sharacchashin,1
sharacchikhin,1
sharacchrii,1
sharad,1
sharada,1
sharadaa,1
sharadaadi,1
sharadaagama,1
sharadaanavaraatrapuujaa,1
sharadaatilaka,1
sharadahshatam,1
sharadaksha,1
sharadamadhiitevedavaa,1
sharadambudhara,1
sharadanda,1
sharadandaa,1
sharadanta,1
sharadau,1
sharaddhimaruci,1
sharaddhrada,1
sharadeva,1
sharadgata,1
sharadghana,1
sharadh,1
sharadhaana,1
sharadhi,1
sharadija,1
sharadrituvarnana,1
sharadudaashaya,1
sharadurdina,1
sharadvadhuu,1
sharadvarnana,1
sharadvasu,1
sharadvat,1
sharadvihaara,1
sharadviipa,1
sharadyaaminii,1
sharag,1
sharagh,1
sharaghaata,1
sharagocara,1
sharagulma,1
sharaishiikaa,1
sharait,1
sharaj,1
sharaja,1
sharajaala,1
sharajaalaka,1
sharajaalamaya,1
sharajanman,1
sharajjyotsnaa,1
sharaka,1
sharakaanda,1
sharakaara,1
sharaketu,1
sharakshepa,1
sharakundeshaya,1
sharakuupa,1
sharala,1
sharalaka,1
sharaloma,1
sharaloman,1
sharamalla,1
sharamariicimat,1
sharamaya,1
sharamdhanushi,1
sharamukha,1
sharan,1
sharana,1
sharanaadhikaaramanjarii,1
sharanaagata,1
sharanaagataghaataka,1
sharanaagataghaatin,1
sharanaagatahantri,1
sharanaagatataa,1
sharanaagati,1
sharanaagatidiipikaa,1
sharanaagatigadya,1
sharanaagatitaatparyashlokopanyaasa,1
sharanaalaya,1
sharanaapanna,1
sharanaarpaka,1
sharanaartham,1
sharanaarthin,1
sharanada,1
sharanadeva,1
sharanaishin,1
sharanam,1
sharanamgam,1
sharanamgata,1
sharanaprada,1
sharanda,1
sharani,1
sharanii,1
sharaniikri,1
sharanikara,1
sharanivaasa,1
sharanivesha,1
sharanjana,1
sharanmegha,1
sharanmeghavat,1
sharanmukha,1
sharanya,1
sharanyaa,1
sharanyapuramaahaatmya,1
sharanyataa,1
sharanyu,1
sharap,1
sharapaata,1
sharapaatasthaana,1
sharapanjara,1
sharaparnii,1
sharaparnikaa,1
sharapattra,1
sharaphala,1
sharapr,1
sharapravega,1
sharapuccha,1
sharapunkha,1
sharapunkhaa,1
sharas,1
sharasaat,1
sharasambaadha,1
sharasamdhaana,1
sharashaastra,1
sharasharaaya,1
sharashayana,1
sharashayyaa,1
sharastamba,1
sharastambe,1
sharat,1
sharataa,1
sharatalpa,1
sharatkaala,1
sharatkaaliina,1
sharatkaamin,1
sharatkaantimaya,1
sharatpadma,1
sharatparvan,1
sharatparvashashin,1
sharatpayoda,1
sharatpr,1
sharatpraavrishika,1
sharatprabhriti,1
sharatpratiiksham,1
sharatpushpa,1
sharatsamaya,1
sharatsasya,1
sharattriyaamaa,1
sharatva,1
sharaugha,1
sharav,1
sharava,1
sharavaani,1
sharavaarana,1
sharavana,1
sharavanaalaya,1
sharavanabhava,1
sharavanodbhava,1
sharavarsha,1
sharavarshin,1
sharavasthitih,1
sharavat,1
sharavega,1
sharaviddha,1
sharavraata,1
sharavri,1
sharavrishti,1
sharavya,1
sharavyaa,1
sharavyaaya,1
sharavyaka,1
sharavyataa,1
sharavyavyadha,1
sharavyaya,1
sharavyiikarana,1
sharayantraka,1
sharayu,1
sharayuu,1
sharb,1
sharbati,1
shardha,1
shardham,1
shardhamaana,1
shardhamjaha,1
shardhana,1
shardhaniiti,1
shardhas,1
shardhat,1
shardhate,1
shardhati,1
shardhavat,1
shardhayati,1
shardhin,1
shardhishyate,1
shardhitum,1
shardhitvaa,1
shardhya,1
shardis,1
shareja,1
sharepha,1
shareshiikaa,1
shareshta,1
shari,1
sharica,1
sharii,1
shariikri,1
shariiman,1
shariira,1
shariira_sampat,1
shariira_vriddhikara_bhaavah,1
shariiraabhyadhika,1
shariiraadhishtaanam,1
shariiraakaara,1
shariiraakriti,1
shariiraanta,1
shariiraantakara,1
shariiraantara,1
shariiraantaracaarin,1
shariiraardha,1
shariiraardham,1
shariiraasthi,1
shariiraatman,1
shariiraavarana,1
shariiraavayava,1
shariiraavayavah,1
shariirabaddha,1
shariirabandha,1
shariirabandhaka,1
shariirabandhena,1
shariirabhaaj,1
shariirabheda,1
shariirabhrit,1
shariirabhuuta,1
shariiracintaa,1
shariiradanda,1
shariiradesha,1
shariiradhaatu,1
shariiradhrik,1
shariiragrahana,1
shariirah,1
shariirahoma,1
shariiraja,1
shariirajanman,1
shariiraka,1
shariirakarshana,1
shariirakartri,1
shariirakrit,1
shariiralakshana,1
shariiram,1
shariiramaatra,1
shariiramadhyam,1
shariiranicaya,1
shariiranipaata,1
shariiranyaasa,1
shariirap,1
shariirapaaka,1
shariirapaata,1
shariirapakti,1
shariirapatana,1
shariirapiidaa,1
shariiraprabhava,1
shariirapradhaanataa,1
shariirapradhaanatayaa,1
shariiraprahlaadana,1
shariirapurusha,1
shariirarakshaa,1
shariirarakshaka,1
shariiraratna,1
shariirareshana,1
shariirasaada,1
shariirasambandha,1
shariirasamdhi,1
shariirasampatti,1
shariirasamskaara,1
shariirashoshana,1
shariirashushruushaa,1
shariirastha,1
shariirasthaana,1
shariirasthaanabhaashya,1
shariirasthiti,1
shariirasyasamcayah,1
shariirataa,1
shariiratulya,1
shariiratva,1
shariiratyaaga,1
shariiravaada,1
shariiravaikalya,1
shariiravat,1
shariiravattva,1
shariiravimokshana,1
shariiravinishcayaadhikaara,1
shariiravritta,1
shariiravritti,1
shariirayaatraa,1
shariirayashti,1
shariirayoga,1
shariirayogaja,1
shariiriibhuu,1
shariirin,1
shariisharddhi,1
shariishridhiiti,1
shariishridhyate,1
shariishyati,1
shariit,1
shariitaa,1
shariitos,1
shariitum,1
shariman,1
sharin,1
sharipu,1
sharishyate,1
sharishyati,1
sharit,1
sharitaa,1
sharitos,1
sharitum,1
sharjuura,1
sharkaara,1
sharkara,1
sharkaraa,1
sharkaraa_ashmarii,1
sharkaraacala,1
sharkaraacaladaana,1
sharkaraadhenu,1
sharkaraadi,1
sharkaraajamuutrakricchram,1
sharkaraak,1
sharkaraakarshin,1
sharkaraaksha,1
sharkaraala,1
sharkaraambu,1
sharkaraap,1
sharkaraaprabhaa,1
sharkaraapushpa,1
sharkaraarbuda,1
sharkaraarbudah,1
sharkaraasaptamii,1
sharkaraasava,1
sharkaraav,1
sharkaraavarshin,1
sharkaraavartaa,1
sharkaraavat,1
sharkarajaa,1
sharkaraka,1
sharkarakarshin,1
sharkaratva,1
sharkaravarshin,1
sharkarii,1
sharkariidhaana,1
sharkariikrita,1
sharkariiya,1
sharkarika,1
sharkarikaa,1
sharkarila,1
sharkarin,1
sharkarodaka,1
sharkataka,1
sharkota,1
sharku,1
sharkura,1
sharma,1
sharmada,1
sharmadaatri,1
sharmaka,1
sharmakaama,1
sharmakaarin,1
sharmakrit,1
sharmalaabha,1
sharman,1
sharmankavikanthaabharanaaacaarya,1
sharmannyaayaalamkaara,1
sharmanya,1
sharmanyadesha,1
sharmanyadeshiiya,1
sharmaprada,1
sharmara,1
sharmasad,1
sharmavarmagana,1
sharmavaruutha,1
sharmavat,1
sharmaya,1
sharmilaa,1
sharmin,1
sharmishthaa,1
sharmishthaavijaya,1
sharmishthaayayaati,1
sharmopaya,1
sharnacaapili,1
sharogrihiita,1
sharottama,1
sharpanaa,1
sharpanaavat,1
sharshariika,1
sharshiikaa,1
shartsyati,1
sharu,1
sharumat,1
sharuupa,1
sharv,1
sharva,1
sharvaa,1
sharvaacala,1
sharvaaksha,1
sharvaanii,1
sharvaaniiramana,1
sharvaavataaramaahaatmya,1
sharvadatta,1
sharvaka,1
sharvakosha,1
sharvalaa,1
sharvaparvata,1
sharvaparvatavaasinii,1
sharvapatnii,1
sharvara,1
sharvare,1
sharvarii,1
sharvariika,1
sharvariipati,1
sharvariisha,1
sharvariishvara,1
sharvarin,1
sharvata,1
sharvati,1
sharvav,1
sharvavarman,1
sharvikaa,1
sharvilaka,1
sharya,1
sharyaa,1
sharyaana,1
sharyaanavat,1
sharyaata,1
sharyaati,1
sharyahan,1
sharyana,1
sharyanaa,1
sharyanaavat,1
shas,1
shasa,1
shasaa,1
shasaada,1
shasana,1
shasas,1
shasati,1
shase,1
shash,1
shasha,1
shashaada,1
shashaadana,1
shashaadhi,1
shashaaka,1
shashaaksha,1
shashaama,1
shashaana,1
shashaanduli,1
shashaandulii,1
shashaanka,1
shashaankaardha,1
shashaankaardhamukha,1
shashaankaardhashekhara,1
shashaankaatmajavaasara,1
shashaankabhaas,1
shashaankabimba,1
shashaankadhara,1
shashaankaja,1
shashaankakaanta,1
shashaankakiranaprakhya,1
shashaankakula,1
shashaankal,1
shashaankalekhaa,1
shashaankamukuta,1
shashaankamuurti,1
shashaankapura,1
shashaankashatru,1
shashaankashekhara,1
shashaankashringa,1
shashaankasuta,1
shashaankatanaya,1
shashaankavadanaa,1
shashaankavatii,1
shashaankita,1
shashaankopala,1
shashaapa,1
shashaara,1
shashaas,1
shashaasa,1
shashab,1
shashabhridbhrit,1
shashabhrit,1
shashabindu,1
shashada,1
shashadhara,1
shashadharaacaarya,1
shashadharamaalaa,1
shashadharamauli,1
shashadharamukhii,1
shashadharaprabhaa,1
shashadhariiya,1
shashadharman,1
shashaghaataka,1
shashaghaatin,1
shashaghna,1
shashaghnii,1
shashahan,1
shashaka,1
shashakaadhama,1
shashakarna,1
shashakashishu,1
shashakavishaana,1
shashaketu,1
shashal,1
shashalaanchana,1
shashalakshana,1
shashalakshman,1
shashalakshmana,1
shashaloman,1
shashalupta,1
shashamaana,1
shashamaatra,1
shashamate,1
shashame,1
shashamsa,1
shashamundarasa,1
shashanke,1
shashapada,1
shashapadashakti,1
shashaplutaka,1
shasharajas,1
shasharitha,1
shasharuh,1
shashashimbikaa,1
shashashringa,1
shashasthalii,1
shashasuh,1
shashasyavrata,1
shashat,1
shashati,1
shashau,1
shashav,1
shashavish,1
shashavishaana,1
shashavishaanaaya,1
shashay,1
shashaya,1
shashayaana,1
shashayu,1
shasheti,1
shashi,1
shashibhaas,1
shashibhrit,1
shashibhuushana,1
shashibindu,1
shashidaiva,1
shashideva,1
shashidhaaman,1
shashidhara,1
shashidharamangalamata,1
shashidhvaja,1
shashidivaakara,1
shashigaccha,1
shashigraha,1
shashigrahasamaagama,1
shashiguhyaa,1
shashigupta,1
shashii,1
shashiibha,1
shashiibhuu,1
shashiisha,1
shashiishashishu,1
shashiishashishushii,1
shashiishashishushiih,1
shashiiyas,1
shashija,1
shashik,1
shashika,1
shashikaanta,1
shashikaantaa,1
shashikalaa,1
shashikalaabharana,1
shashikalaapancaashikaa,1
shashikara,1
shashiketu,1
shashikhanda,1
shashikhandapada,1
shashikhandashekhara,1
shashikirana,1
shashikoti,1
shashikshaya,1
shashilekhaa,1
shashimandala,1
shashimani,1
shashimat,1
shashimauli,1
shashimaya,1
shashimayuukha,1
shashimukha,1
shashimukhii,1
shashin,1
shashinii,1
shashipaada,1
shashiprabha,1
shashiprabhaa,1
shashipriya,1
shashipriyaa,1
shashiputra,1
shashirashmi,1
shashirekhaa,1
shashisamnibha,1
shashishekhara,1
shashishikhaamani,1
shashisuta,1
shashitanaya,1
shashitejas,1
shashivaasara,1
shashivaatikaa,1
shashivadanaa,1
shashivamsha,1
shashivamshaja,1
shashivardhana,1
shashivimala,1
shashk,1
shashkandii,1
shashkati,1
shashkula,1
shashkuli,1
shashkulih,1
shashkulii,1
shashkulikaa,1
shashlaaghe,1
shashnaatha,1
shasholuukamukhii,1
shashorna,1
shashp,1
shashpa,1
shashpaada,1
shashpabhojana,1
shashpabhuj,1
shashpabrisii,1
shashpap,1
shashpatulya,1
shashpavat,1
shashpinjara,1
shashraatha,1
shashrama,1
shashramaana,1
shashrambhe,1
shashramuh,1
shashrantha,1
shashranthuh,1
shashrathe,1
shashrau,1
shashre,1
shashridhe,1
shashruh,1
shashta,1
shashtamamaasa_garbhah,1
shashtha,1
shashthaadi,1
shashthaahnika,1
shashthaamsha,1
shashthaamshavritti,1
shashthaanna,1
shashthaannakaala,1
shashthaannakaalaka,1
shashthaannakaalataa,1
shashthaannakaalika,1
shashthabhakta,1
shashthacandra,1
shashthaka,1
shashthakaala,1
shashthakaalopavaasa,1
shashthama,1
shashthamii,1
shashthamkri,1
shashthavatii,1
shashthekaale,1
shashthekaalehnah,1
shashthii,1
shashthiidaasa,1
shashthiidarpana,1
shashthiidevii,1
shashthiijaagara,1
shashthiijaagaraka,1
shashthiijaagaranamaha,1
shashthiijaaya,1
shashthiipriya,1
shashthiipuujaa,1
shashthiipuujaavidhi,1
shashthiipuujana,1
shashthiisamaasa,1
shashthiisheshe,1
shashthiitatpurusha,1
shashthiivrata,1
shashthiivratodyaapanavidhi,1
shashthikaa,1
shashthin,1
shashthy,1
shashthya,1
shashthyaadikalpabodhana,1
shashthyarthadarpana,1
shashthyupaakhyaanastotra,1
shashti,1
shashtibhaaga,1
shashtidakshina,1
shashtidhaa,1
shashtidina,1
shashtihaayana,1
shashtihrada,1
shashtiishtaka,1
shashtija,1
shashtika,1
shashtikaa,1
shashtikaah,1
shashtikya,1
shashtilataa,1
shashtimatta,1
shashtipatha,1
shashtipathika,1
shashtipuurtishaanti,1
shashtiraatra,1
shashtis,1
shashtisaahasra,1
shashtisaamvatsarii,1
shashtisahasra,1
shashtisahasrin,1
shashtisamvatsara,1
shashtisamvatsaraphala,1
shashtishaali,1
shashtishata,1
shashtitama,1
shashtitantra,1
shashtitrishata,1
shashtiv,1
shashtivaasaraja,1
shashtivarshin,1
shashtividyaa,1
shashtivrata,1
shashtiyojana,1
shashtiyojanii,1
shashtiyojanya,1
shashty,1
shashtyabda,1
shashtyadhika,1
shashtyadhikashata,1
shashtyuttaramsahasram,1
shashva,1
shashvaana,1
shashvaasa,1
shashvaaya,1
shashvaayate,1
shashvacai,1
shashvacchaanti,1
shashvacchashvat,1
shashvadhaa,1
shashvadit,1
shashvasa,1
shashvat,1
shashvatii,1
shashvatkaama,1
shashvatpuraa,1
shashvatshashvat,1
shashvattama,1
shashvattamam,1
shashya,1
shashye,1
shasishyati,1
shasita,1
shasitaa,1
shasitri,1
shasitvaa,1
shask,1
shaskthaaluk,1
shaskulii,1
shasman,1
shasp,1
shaspa,1
shaspinjara,1
shasta,1
shastaat,1
shastaka,1
shastakeshaka,1
shastataa,1
shastatama,1
shastavya,1
shasti,1
shastokta,1
shastra,1
shastraabhyaasa,1
shastraagnisambhrama,1
shastraajiiva,1
shastraakhya,1
shastraamayaarti,1
shastraangaa,1
shastraanta,1
shastraarcis,1
shastraashastri,1
shastraastra,1
shastraastrabhrit,1
shastraastrabhrittva,1
shastraatiga,1
shastraavap,1
shastraavapaata,1
shastraayasa,1
shastraayudha,1
shastrabhaya,1
shastrabhrit,1
shastracikitsaa,1
shastracuurna,1
shastradandahate_nasya_vyaapadah,1
shastradevataa,1
shastradhaaraa,1
shastradhaarana,1
shastradhaaranajiivaka,1
shastradhaarin,1
shastradhara,1
shastradoshah,1
shastraghaata,1
shastraghushtakara,1
shastragraahaka,1
shastragraahavat,1
shastragraahin,1
shastragraha,1
shastrahata,1
shastrahatacaturdashii,1
shastrajaala,1
shastrajiivin,1
shastraka,1
shastrakaara,1
shastrakali,1
shastrakarma_apacaarah,1
shastrakarmakrit,1
shastrakarman,1
shastrakarmavidhi,1
shastrakarmayogya_vaidyalakshana,1
shastrakopa,1
shastrakosha,1
shastrakoshataru,1
shastrakritarogah,1
shastrakshaara,1
shastrakshata,1
shastrakushala,1
shastralakshana,1
shastram,1
shastramaarja,1
shastramaya,1
shastramukha,1
shastran,1
shastranidhana,1
shastranipaata,1
shastranipaatana,1
shastraniryaana,1
shastranitya,1
shastranyaasa,1
shastrap,1
shastrapaana,1
shastrapaani,1
shastrapaata,1
shastrapaayanaa,1
shastrapada,1
shastraprahaara,1
shastraprakopa,1
shastrapuujaavidhi,1
shastrapuuta,1
shastrasaadhya,1
shastrasamhati,1
shastrasampaata,1
shastrasampat,1
shastrasamuuha,1
shastrashaastra,1
shastrashikhin,1
shastrashikshaa,1
shastratas,1
shastratyaaga,1
shastravaartta,1
shastravadha,1
shastravat,1
shastravibhramah,1
shastravidvas,1
shastravidyaa,1
shastravihita,1
shastravikrayin,1
shastravisraavanam,1
shastravranam,1
shastravranamaya,1
shastravritti,1
shastravyavahaara,1
shastri,1
shastrii,1
shastriishyaama,1
shastrikaa,1
shastrin,1
shastrodyama,1
shastrodyoga,1
shastropajiivin,1
shastropakarana,1
shastrotthaapana,1
shastvaa,1
shasu,1
shasudhaakara,1
shasvajah,1
shasvaje,1
shasvajire,1
shasvanje,1
shasya,1
shasyaat,1
shasyaayana,1
shasyaka,1
shasyate,1
shat,1
shat_karma,1
shat_sampat,1
shat_yantraprakaarah,1
shata,1
shataa,1
shataabda,1
shataabja,1
shataadhika,1
shataadhipati,1
shataadhyaaya,1
shataagnishtoma,1
shataagra,1
shataagramahishii,1
shataahvaa,1
shataahvayaa,1
shataajit,1
shataakaaraa,1
shataakaraa,1
shataaksha,1
shataakshara,1
shataakshii,1
shataam,1
shataamagha,1
shataamsha,1
shataamshaka,1
shataan,1
shataanaka,1
shataanana,1
shataananaa,1
shataananda,1
shataanandaa,1
shataanandasamhitaa,1
shataanga,1
shataaniika,1
shataankura,1
shataapaashtha,1
shataapadii,1
shataaparaadhapraayashcitta,1
shataaparaadhastotra,1
shataar,1
shataara,1
shataarcis,1
shataardha,1
shataardhaara,1
shataardhasamkhya,1
shataargha,1
shataarha,1
shataaritra,1
shataarnaa,1
shataaruka,1
shataarukushthah,1
shataaruna,1
shataarus,1
shataarusha,1
shataarushii,1
shataashri,1
shataashtaka,1
shataashva,1
shataashvaratha,1
shataashvavijaya,1
shataat,1
shataatiraatra,1
shataatman,1
shataatpara,1
shataatrinna,1
shataatrinnaa,1
shataatrishnaa,1
shataavadhaana,1
shataavara,1
shataavarii,1
shataavarta,1
shataavartavana,1
shataavartin,1
shataavaruna,1
shataavat,1
shataavaya,1
shataaya,1
shataayu,1
shataayudha,1
shataayudhaa,1
shataayus,1
shataayutaa,1
shatab,1
shatabaahu,1
shatabaddha,1
shatabala,1
shatabalaa,1
shatabalaaka,1
shatabalaaksha,1
shatabali,1
shatabalsha,1
shatabh,1
shatabhaaga,1
shatabhangiibhuu,1
shatabhiiru,1
shatabhisha,1
shatabhishaa,1
shatabhishaj,1
shatabhishaksena,1
shatabhishamnakshatram,1
shatabhishannakshatram,1
shatabhrishti,1
shatabhuji,1
shatabraahmanaghaataja,1
shatabradhna,1
shatabuddhi,1
shatacakra,1
shatacandii,1
shatacandiipaddhati,1
shatacandiipuujaakrama,1
shatacandiisahasracandiiprayoga,1
shatacandiisahasracandiividhi,1
shatacandiisahasracandyaadividhaana,1
shatacandiividhaana,1
shatacandiividhaanapaddhati,1
shatacandiividhi,1
shatacandra,1
shatacandrita,1
shatacaranaa,1
shatacarman,1
shatacchada,1
shatacchidra,1
shatad,1
shatada,1
shatadaa,1
shatadaaruka,1
shatadaatu,1
shatadaavan,1
shatadaaya,1
shatadakshina,1
shatadala,1
shatadalaa,1
shatadandaarha,1
shatadantikaa,1
shatadat,1
shatadhaa,1
shatadhaaman,1
shatadhaara,1
shatadhaaraka,1
shatadhaaravana,1
shatadhaaya,1
shatadhanu,1
shatadhanus,1
shatadhanvan,1
shatadhanya,1
shatadhara,1
shatadhauta,1
shatadhenutantra,1
shatadhriti,1
shatadru,1
shatadruja,1
shatadrukaa,1
shatadruti,1
shatadruu,1
shatadura,1
shataduushanii,1
shataduushaniikhandana,1
shataduushaniivyaakhyaa,1
shataduushaniiyamata,1
shataduushinii,1
shatadvaara,1
shatadvasu,1
shatadvaya,1
shatadvayam,1
shatadvayii,1
shatadvayiipraayashcitta,1
shatadyumna,1
shataga,1
shataghaata,1
shataghantaa,1
shataghni,1
shataghnii,1
shataghniikhadgin,1
shataghniipaashashaktimat,1
shataghnin,1
shataghnu,1
shataghnyaasahitamsashataghniikamtaadrishamlaangalamyatra,1
shataghora,1
shatagodaanapaddhati,1
shatagranthi,1
shatagriiva,1
shatagu,1
shataguna,1
shatagunaacaarya,1
shatagunaadhikam,1
shatagunam,1
shataguniibhaava,1
shataguniibhuu,1
shataguniibhuuta,1
shatagunita,1
shataguptaa,1
shatagva,1
shatagvin,1
shatah,1
shatahaayana,1
shatahali,1
shatahan,1
shatahasta,1
shatahaya,1
shatahima,1
shatahr,1
shatahraadaa,1
shatahrada,1
shatahradaa,1
shatahuta,1
shataikashiirshan,1
shataikiiya,1
shatajihva,1
shatajiivin,1
shatajit,1
shatajyoti,1
shatajyotis,1
shataka,1
shatakaanda,1
shatakantaka,1
shatakapaalesha,1
shatakarman,1
shatakarna,1
shatakarnaacaarya,1
shatakatiikaa,1
shatakavyaakhyaa,1
shatakesara,1
shatakhanda,1
shatakhandamaya,1
shatakiirti,1
shatakirana,1
shatakoti,1
shatakotikhandana,1
shatakotimandana,1
shatakotivyaakhyaa,1
shatakratu,1
shatakratuprastha,1
shatakratusmriti,1
shatakrii,1
shatakrishnala,1
shatakritvas,1
shatakuliiraka,1
shatakumbha,1
shatakumbhaa,1
shatakunda,1
shatakunta,1
shatakusumaa,1
shatal,1
shatala,1
shatalaksha,1
shatalocana,1
shatalumpa,1
shatalumpaka,1
shatam,1
shatama,1
shatamaana,1
shatamaanadaanavidhi,1
shatamaanadakshina,1
shatamaanti,1
shatamaarin,1
shatamaarja,1
shatamaatram,1
shatamaaya,1
shatamakha,1
shatamanyu,1
shatamanyucaapa,1
shatamanyukanthi,1
shatamanyukanthin,1
shatamaya,1
shatamayuukha,1
shatamhima,1
shatamjayaa,1
shatampitarah,1
shatampitrrinaam,1
shatamrathebhih,1
shatamukha,1
shatamukharaavanacaritra,1
shatamukhii,1
shatamuula,1
shatamuulaa,1
shatamuulii,1
shatamuulikaa,1
shatamuurdhan,1
shatamuuti,1
shatana,1
shatanetrikaa,1
shataniitha,1
shatanirhraada,1
shatap,1
shatapaad,1
shatapaadaka,1
shatapaadii,1
